Date,return,h_t,conditional_sd,lambda_t,n_hat,xi_t,jump_prob_list
2016-08-18 00:00:00+08:00,0.0005262898492232238,4.133642379794962e-05,0.006429340852525212,0.05715600709172447,0.023993896935975256,-0.033162110155749214,0.023559743603596806
2016-08-19 00:00:00+08:00,-0.009718840335627144,4.071228216139725e-05,0.006380617694345686,0.05458209944440104,0.08648543683923879,0.03190333739483775,0.08472141584992099
2016-08-22 00:00:00+08:00,-0.005823712698886966,4.111503454979349e-05,0.006412100634721315,0.08035089486413341,0.06316311471064892,-0.01718778015348449,0.06143446747488224
2016-08-23 00:00:00+08:00,0.005453957381874141,4.086803611964835e-05,0.006392811284532679,0.08368650495214691,0.03636018736946519,-0.04732631758268172,0.03539785114308691
2016-08-24 00:00:00+08:00,-0.0015015078768866722,4.0539095886519576e-05,0.006367031952685613,0.0737993189366028,0.03488240990918573,-0.03891690902741707,0.03405837117966326
2016-08-25 00:00:00+08:00,0.010819152545999631,3.9958702463224056e-05,0.006321289620261364,0.06799592317110702,0.05207151410863712,-0.015924409062469898,0.05086898612013846
2016-08-26 00:00:00+08:00,0.0017811008762126086,4.053076112591146e-05,0.006366377394241679,0.07242357473123796,0.029354950407943874,-0.043068624323294086,0.028686796553753835
2016-08-29 00:00:00+08:00,-0.002362679074175004,3.9947358809355785e-05,0.006320392298691259,0.06487947528735113,0.032635006978649725,-0.03224446830870141,0.03195114467320226
2016-08-30 00:00:00+08:00,4.276989640957849e-05,3.941620933598901e-05,0.0062782329787918045,0.06236368024153758,0.026280941090586978,-0.0360827391509506,0.025762484784971118
2016-08-31 00:00:00+08:00,-0.0045886148982002195,3.882827137080246e-05,0.006231233535248255,0.058293362414146815,0.03752258402261652,-0.020770778391530298,0.03679490010803799
2016-09-01 00:00:00+08:00,-0.00749304805398855,3.848761701414759e-05,0.006203838893310141,0.06104550523080041,0.06386137658651568,0.0028158713557152673,0.062489002616539
2016-09-02 00:00:00+08:00,-0.0015121292135408292,3.8528145101218016e-05,0.006207104405535484,0.07390982629270076,0.0343745688005622,-0.03953525749213856,0.03356358008295801
2016-09-05 00:00:00+08:00,0.011348957792647253,3.7987067361348644e-05,0.006163364938193149,0.06783328800312824,0.05901526693506953,-0.008818021068058707,0.05763987897340983
2016-09-06 00:00:00+08:00,0.010039492751022382,3.8716882945219054e-05,0.006222289204562823,0.07535128722406233,0.05191430918373306,-0.023436978040329265,0.050606946385672424
2016-09-07 00:00:00+08:00,0.008374997187040717,3.914759593688513e-05,0.006256803971428635,0.07619571321484178,0.04211382434160942,-0.03408188887323236,0.041068626703631095
2016-09-08 00:00:00+08:00,0.00041241255864587036,3.925899614360167e-05,0.006265699972357572,0.07238454781933301,0.03011412779294982,-0.04227042002638319,0.029426982704309768
2016-09-09 00:00:00+08:00,-0.010637305591854204,3.867441781994991e-05,0.006218875928972205,0.06518847656800592,0.1341416524844082,0.06895317591640229,0.13079434167233794
2016-09-12 00:00:00+08:00,-0.024053890930570643,3.9313787752805825e-05,0.006270070793285018,0.10656483524852184,1.0617446995530033,0.9551798643044815,0.9840049230440436
2016-09-13 00:00:00+08:00,-0.0006965054956816288,4.48123201736962e-05,0.006694200488011709,0.530619247584672,0.3312238960887942,-0.19939535149587784,0.27779971972242634
2016-09-14 00:00:00+08:00,-0.004318796326484764,4.412774243509971e-05,0.006642871550398948,0.43507946809670883,0.36982700596871004,-0.06525246212799879,0.317818028676628
2016-09-19 00:00:00+08:00,0.027758985747113902,4.3658531241290725e-05,0.006607460271639227,0.40194514691901484,1.1737230284053397,0.7717778814863249,0.951291758634869
2016-09-20 00:00:00+08:00,0.0009500924919250318,5.086079581442629e-05,0.007131675526440213,0.7334247288652216,0.4634276947250402,-0.2699970341401814,0.3636291099412037
